product_id,product_name,country,base_price,current_selling,current_markup_pct,markup_if_single_orig,markup_if_doubled_orig,corrected_selling_if_doubled
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",AL,435.00,852.60,96.00,73.00,50.00,752.55
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",AL,399.00,782.04,96.00,73.00,50.00,690.27
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",CH,435.00,852.60,96.00,73.00,50.00,752.55
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",CH,399.00,782.04,96.00,73.00,50.00,690.27
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",DE,435.00,852.60,96.00,73.00,50.00,752.55
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",DE,399.00,782.04,96.00,73.00,50.00,690.27
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",FR,399.00,782.04,96.00,73.00,50.00,690.27
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",FR,435.00,852.60,96.00,73.00,50.00,752.55
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",GB,435.00,852.60,96.00,73.00,50.00,752.55
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",GB,399.00,782.04,96.00,73.00,50.00,690.27
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",IE,399.00,801.99,101.00,78.00,55.00,710.22
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",IE,435.00,874.35,101.00,78.00,55.00,774.30
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",KE,435.00,852.60,96.00,73.00,50.00,752.55
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",KE,399.00,782.04,96.00,73.00,50.00,690.27
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",MT,435.00,852.60,96.00,73.00,50.00,752.55
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",MT,399.00,782.04,96.00,73.00,50.00,690.27
d395f561-f544-4818-a495-6b30ea6d43ed,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",US,399.00,782.04,96.00,73.00,50.00,690.27
9378e12e-82f3-4cb1-8c6d-6a5ee6bd1f1c,"Crusoe Men’s Stripe Vest – 100% Combed Cotton Sleeveless Innerwear, Relaxed Fit, Breathable Fabric, Soft Stretch Comfort, Assorted Stripes S-XL",US,435.00,852.60,96.00,73.00,50.00,752.55
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",AL,359.00,703.64,96.00,73.00,50.00,621.07
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",CH,359.00,703.64,96.00,73.00,50.00,621.07
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",DE,359.00,703.64,96.00,73.00,50.00,621.07
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",FR,359.00,703.64,96.00,73.00,50.00,621.07
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",GB,359.00,703.64,96.00,73.00,50.00,621.07
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",IE,359.00,721.59,101.00,78.00,55.00,639.02
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",KE,359.00,703.64,96.00,73.00,50.00,621.07
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",MT,359.00,703.64,96.00,73.00,50.00,621.07
1fd28a32-70e8-410c-9e94-87d931be5bd5,"Crusoe Men’s Stud Boxer Underwear – 100% Combed Hosiery Cotton, Relaxed Fit Boxer Briefs with Stretch Waistband, Breathable Everyday Innerwear (S–XL)",US,359.00,703.64,96.00,73.00,50.00,621.07
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",AL,485.00,950.60,96.00,73.00,50.00,839.05
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",CH,485.00,950.60,96.00,73.00,50.00,839.05
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",DE,485.00,950.60,96.00,73.00,50.00,839.05
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",FR,485.00,950.60,96.00,73.00,50.00,839.05
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",GB,485.00,950.60,96.00,73.00,50.00,839.05
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",IE,485.00,974.85,101.00,78.00,55.00,863.30
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",KE,485.00,950.60,96.00,73.00,50.00,839.05
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",MT,485.00,950.60,96.00,73.00,50.00,839.05
e539ba95-78f5-4e81-97d9-5a62c96e786e,"Crusoe Men’s Super Soft Trunk | Lenzing micro Model Stretch Fabric |Relaxed , Comfortable, Breathable & Snug Fit",US,485.00,950.60,96.00,73.00,50.00,839.05
0f0fc7cf-a829-43c3-b275-8c6c62be1a2b,Crusoe Men’s Trunk #1003 Pack of 2 | 100% Combed Hosiery Cotton | Form-Fitting Innerwear,IE,548.00,1046.68,91.00,68.00,45.00,920.64
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",AL,319.00,625.24,96.00,73.00,50.00,551.87
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",CH,319.00,625.24,96.00,73.00,50.00,551.87
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",DE,319.00,625.24,96.00,73.00,50.00,551.87
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",FR,319.00,625.24,96.00,73.00,50.00,551.87
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",GB,319.00,625.24,96.00,73.00,50.00,551.87
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",IE,319.00,641.19,101.00,78.00,55.00,567.82
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",KE,319.00,625.24,96.00,73.00,50.00,551.87
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",MT,319.00,625.24,96.00,73.00,50.00,551.87
b41b73a6-d83f-4886-b5fa-d2c7488ae246,"Crusoe Men’s Trunk Underwear – 100% Combed Hosiery Cotton, Form-Fitting Stretch Boxer Briefs with Soft Elastic Waistband, Breathable Daily Wear Innerwear (S–XXL)",US,319.00,625.24,96.00,73.00,50.00,551.87
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",AL,355.00,695.80,96.00,73.00,50.00,614.15
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",CH,355.00,695.80,96.00,73.00,50.00,614.15
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",DE,355.00,695.80,96.00,73.00,50.00,614.15
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",FR,355.00,695.80,96.00,73.00,50.00,614.15
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",GB,355.00,695.80,96.00,73.00,50.00,614.15
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",IE,355.00,713.55,101.00,78.00,55.00,631.90
8d619272-56b6-4074-817e-09ac3afd5616,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",IE,620.00,1184.20,91.00,68.00,45.00,1041.60
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",KE,355.00,695.80,96.00,73.00,50.00,614.15
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",MT,355.00,695.80,96.00,73.00,50.00,614.15
77dbaf8d-0f59-4f60-9682-717edb022e28,"Crusoe Men’s Zulu Trunk Underwear – Combed Cotton Elastane, Stretchable Fit, Vibrant Color, Soft Breathable Fabric, Wide Waistband Support, S-XL Daily Wear",US,355.00,695.80,96.00,73.00,50.00,614.15
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,AL,328.00,642.88,96.00,73.00,50.00,567.44
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,CH,328.00,642.88,96.00,73.00,50.00,567.44
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,DE,328.00,642.88,96.00,73.00,50.00,567.44
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,FR,328.00,642.88,96.00,73.00,50.00,567.44
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,GB,328.00,642.88,96.00,73.00,50.00,567.44
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,IE,328.00,659.28,101.00,78.00,55.00,583.84
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,KE,328.00,642.88,96.00,73.00,50.00,567.44
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,MT,328.00,642.88,96.00,73.00,50.00,567.44
6b632c66-eeda-451f-a4f5-8110d7a1ba4d,Crystal Oval Hoop Earrings for Women | Sparkling Statement Drop Earrings,US,328.00,642.88,96.00,73.00,50.00,567.44
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),AL,15.00,29.40,96.00,73.00,50.00,25.95
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),CH,15.00,29.40,96.00,73.00,50.00,25.95
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),DE,15.00,29.40,96.00,73.00,50.00,25.95
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),FR,15.00,29.40,96.00,73.00,50.00,25.95
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),GB,15.00,29.40,96.00,73.00,50.00,25.95
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),IE,15.00,30.15,101.00,78.00,55.00,26.70
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),KE,15.00,29.40,96.00,73.00,50.00,25.95
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),MT,15.00,29.40,96.00,73.00,50.00,25.95
7e9c58bf-cd40-42b4-b736-d4beef02efb2,Dabur Gulabari Premium Rose Water (30 ml),US,15.00,29.40,96.00,73.00,50.00,25.95
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,AL,447.00,876.12,96.00,73.00,50.00,773.31
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,CH,447.00,876.12,96.00,73.00,50.00,773.31
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,DE,447.00,876.12,96.00,73.00,50.00,773.31
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,FR,447.00,876.12,96.00,73.00,50.00,773.31
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,GB,447.00,876.12,96.00,73.00,50.00,773.31
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,IE,447.00,898.47,101.00,78.00,55.00,795.66
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,KE,447.00,876.12,96.00,73.00,50.00,773.31
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,MT,447.00,876.12,96.00,73.00,50.00,773.31
d0f39e7d-a7c9-41e5-9d9f-847c17b32a45,Daily Moisturizer for Bright & Even Skin Tone,US,447.00,876.12,96.00,73.00,50.00,773.31
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),AL,135.00,264.60,96.00,73.00,50.00,233.55
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),CH,135.00,264.60,96.00,73.00,50.00,233.55
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),DE,135.00,264.60,96.00,73.00,50.00,233.55
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),FR,135.00,264.60,96.00,73.00,50.00,233.55
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),GB,135.00,264.60,96.00,73.00,50.00,233.55
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),IE,135.00,271.35,101.00,78.00,55.00,240.30
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),KE,135.00,264.60,96.00,73.00,50.00,233.55
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),MT,135.00,264.60,96.00,73.00,50.00,233.55
3c3db68b-9ffa-4ec6-b7e7-4c05f6f68d82,Dazller After Shave Soothing Lotion (100 ml),US,135.00,264.60,96.00,73.00,50.00,233.55
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,AL,298.00,584.08,96.00,73.00,50.00,515.54
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,CH,298.00,584.08,96.00,73.00,50.00,515.54
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,DE,298.00,584.08,96.00,73.00,50.00,515.54
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,FR,298.00,584.08,96.00,73.00,50.00,515.54
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,GB,298.00,584.08,96.00,73.00,50.00,515.54
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,IE,298.00,598.98,101.00,78.00,55.00,530.44
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,KE,298.00,584.08,96.00,73.00,50.00,515.54
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,MT,298.00,584.08,96.00,73.00,50.00,515.54
8fec77ce-4fad-427b-b746-f71a127dbd3c,Dazller ETERNA Classic Care Hydrating Cream,US,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,AL,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,CH,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,DE,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,FR,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,GB,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,IE,298.00,598.98,101.00,78.00,55.00,530.44
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,KE,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,MT,298.00,584.08,96.00,73.00,50.00,515.54
9f674a9d-417e-41f3-b63d-07da49381b18,Dazller ETERNA Day Care Light Cream SPF 15 PA++,US,298.00,584.08,96.00,73.00,50.00,515.54
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,AL,100.00,196.00,96.00,73.00,50.00,173.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,CH,100.00,196.00,96.00,73.00,50.00,173.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,DE,100.00,196.00,96.00,73.00,50.00,173.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,FR,100.00,196.00,96.00,73.00,50.00,173.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,GB,100.00,196.00,96.00,73.00,50.00,173.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,IE,100.00,201.00,101.00,78.00,55.00,178.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,KE,100.00,196.00,96.00,73.00,50.00,173.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,MT,100.00,196.00,96.00,73.00,50.00,173.00
61de0d27-46ba-400d-b860-153595e308f5,Dazller Hair Touch-Up Washable,US,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,AL,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,CH,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,DE,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,FR,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,GB,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,IE,100.00,201.00,101.00,78.00,55.00,178.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,KE,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,MT,100.00,196.00,96.00,73.00,50.00,173.00
d84dc0d6-a2ef-49a0-b147-a3d3838eb3e2,Dazller Kreamy Kajal,US,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,AL,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,CH,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,DE,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,FR,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,GB,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,IE,100.00,201.00,101.00,78.00,55.00,178.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,KE,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,MT,100.00,196.00,96.00,73.00,50.00,173.00
7e6d1b14-f41c-4495-846e-e10d7ed49d19,Dazller Matte Marvel Eyeliner,US,100.00,196.00,96.00,73.00,50.00,173.00
c52ff275-6b69-42a3-ac20-ca37e044f0d6,Dazller Silky Sky Mascara,AL,100.00,196.00,96.00,73.00,50.00,173.00
